tmsp,country,amount,success,PSP,3D_secured,card
2024-08-31 04:09:42,Austria,182.17,0,PSP4,0,Visa
2024-08-31 04:09:49,Austria,182.17,0,PSP4,0,Visa
2024-08-31 04:10:08,Austria,182.17,0,PSP4,0,Visa
2024-08-31 04:20:18,Germany,230.59,1,PSP3,0,Gold
2024-08-31 04:22:19,France,213.31,0,PSP5,0,Gold
2024-08-31 04:24:00,Spain,425.69,0,PSP2,0,Platinum
2024-08-31 04:44:57,Austria,71.96,1,PSP4,1,Master
2024-08-31 04:48:40,Austria,197.5,1,PSP1,1,Visa
2024-08-31 04:55:32,Austria,214.35,1,PSP1,0,Visa
2024-08-31 05:04:56,Germany,335.7,1,PSP2,0,Platinum
2024-08-31 05:05:14,France,158.1,0,PSP3,0,Master
2024-08-31 05:06:00,France,158.1,0,PSP3,0,Master
2024-08-31 05:06:53,Austria,95.12,1,PSP3,1,Platinum
2024-08-31 05:12:49,France,180.97,0,PSP1,1,Master
2024-08-31 05:20:25,France,20.42,0,PSP4,1,Visa
2024-08-31 05:20:33,Germany,47.87,1,PSP4,0,Master
2024-08-31 05:40:52,Spain,159.07,0,PSP1,0,Visa
2024-08-31 05:51:09,France,133.43,0,PSP2,1,Gold
2024-08-31 05:51:40,France,133.43,0,PSP2,1,Gold
2024-08-31 05:53:39,Spain,66.04,0,PSP2,1,Master
2024-08-31 05:53:52,Spain,66.04,0,PSP2,1,Master
2024-08-31 05:54:10,Spain,66.04,0,PSP2,1,Master
2024-08-31 05:55:27,France,255.37,1,PSP2,1,Gold
2024-08-31 05:59:26,Spain,348.91,0,PSP1,0,Platinum
2024-08-31 06:08:43,Germany,294.56,1,PSP2,0,Visa
2024-08-31 06:24:46,Austria,77.33,0,PSP4,0,Visa
2024-08-31 06:25:32,Spain,329.24,0,PSP3,1,Gold
2024-08-31 06:50:54,Austria,129.49,0,PSP4,1,Platinum
2024-08-31 06:51:52,Austria,129.49,0,PSP4,1,Platinum
2024-08-31 06:51:53,Austria,129.49,0,PSP4,1,Platinum
2024-08-31 06:54:13,France,264.35,0,PSP2,1,Visa
2024-08-31 06:54:38,France,264.35,0,PSP2,1,Visa
2024-08-31 06:55:10,France,264.35,0,PSP2,1,Visa
2024-08-31 07:16:17,France,458.45,1,PSP4,1,Visa
2024-08-31 07:20:38,Austria,397.18,1,PSP3,0,Platinum
2024-08-31 07:33:53,Spain,391.86,0,PSP3,0,Gold
2024-08-31 07:35:00,France,160.99,0,PSP3,0,Master
2024-08-31 08:05:35,France,399.74,1,PSP3,0,Visa
2024-08-31 08:16:40,Germany,387.11,1,PSP1,0,Platinum
2024-08-31 08:16:52,Austria,488.91,0,PSP4,1,Master
2024-08-31 08:19:18,France,237.85,0,PSP5,0,Gold
2024-08-31 08:19:23,France,237.85,0,PSP5,0,Gold
2024-08-31 08:19:42,France,237.85,0,PSP5,0,Gold
2024-08-31 08:22:24,France,133.76,0,PSP2,0,Platinum
2024-08-31 08:22:37,France,133.76,0,PSP2,0,Platinum
2024-08-31 08:22:57,France,133.76,0,PSP2,0,Platinum
2024-08-31 08:23:07,France,133.76,0,PSP2,0,Platinum
2024-08-31 08:28:19,France,110.03,0,PSP3,0,Platinum
2024-08-31 08:34:56,Germany,326.98,1,PSP4,1,Master
2024-08-31 08:44:58,Spain,312.26,1,PSP2,1,Platinum
2024-08-31 08:58:38,France,203.83,1,PSP5,0,Visa
2024-08-31 09:11:44,Austria,446.98,1,PSP4,1,Visa
2024-08-31 09:17:06,Germany,183.72,1,PSP3,1,Platinum
2024-08-31 09:21:41,Germany,339.4,0,PSP2,1,Platinum
2024-08-31 09:25:44,Germany,376.81,1,PSP2,0,Visa
2024-08-31 09:29:04,Spain,114.97,1,PSP4,1,Platinum
2024-08-31 09:35:02,Spain,81.73,1,PSP1,0,Visa
2024-08-31 09:35:39,Spain,135.84,1,PSP4,0,Platinum
2024-08-31 09:49:17,Austria,201.38,1,PSP5,0,Visa
2024-08-31 10:00:17,Austria,204.61,0,PSP1,1,Master
2024-08-31 10:21:58,Austria,250.96,0,PSP5,1,Platinum
2024-08-31 10:55:41,Spain,75.79,0,PSP4,1,Gold
2024-08-31 10:55:55,Spain,75.79,0,PSP4,1,Gold
2024-08-31 11:02:35,France,447.67,0,PSP3,0,Platinum
2024-08-31 11:03:32,France,447.67,0,PSP3,0,Platinum
2024-08-31 11:16:07,Germany,273.43,0,PSP2,1,Visa
2024-08-31 11:16:20,Germany,451.33,0,PSP2,0,Gold
2024-08-31 11:16:52,Germany,437.32,0,PSP3,0,Visa
2024-08-31 11:21:13,Germany,478.27,0,PSP1,1,Gold
2024-08-31 11:21:37,France,433.16,1,PSP5,0,Gold
2024-08-31 11:26:50,Spain,13.48,0,PSP3,0,Gold
2024-08-31 11:27:41,Spain,13.48,0,PSP3,0,Gold
2024-08-31 11:37:42,Austria,114.52,1,PSP5,1,Gold
2024-08-31 12:05:49,Austria,20.38,0,PSP1,0,Gold
2024-08-31 12:17:07,Germany,198.33,0,PSP3,0,Master
2024-08-31 12:21:29,Germany,89.79,1,PSP5,1,Platinum
2024-08-31 12:27:26,Spain,31.54,1,PSP3,0,Gold
2024-08-31 12:28:20,France,263.8,1,PSP3,0,Master
2024-08-31 12:36:12,France,306.7,1,PSP5,0,Visa
2024-08-31 12:44:13,France,127.81,0,PSP2,1,Visa
2024-08-31 12:52:33,France,317.65,1,PSP2,0,Visa
2024-08-31 12:52:50,France,40.39,0,PSP5,1,Gold
2024-08-31 12:53:25,France,40.39,0,PSP5,1,Gold
2024-08-31 12:57:20,France,297.17,1,PSP2,1,Gold
2024-08-31 13:03:32,Spain,419.49,1,PSP2,0,Visa
2024-08-31 13:09:12,Spain,251.3,0,PSP5,0,Master
2024-08-31 13:24:59,Austria,296.27,1,PSP5,1,Master
2024-08-31 13:26:34,Austria,130.86,1,PSP4,1,Visa
2024-08-31 13:30:04,Austria,333.96,0,PSP1,0,Master
2024-08-31 13:52:55,Spain,86.87,1,PSP1,1,Visa
2024-08-31 13:52:59,Germany,29.2,0,PSP5,1,Visa
2024-08-31 13:53:31,Germany,29.2,0,PSP5,1,Visa
2024-08-31 14:16:20,Germany,315.7,1,PSP3,1,Gold
2024-08-31 14:27:50,Spain,92.51,1,PSP5,0,Master
2024-08-31 14:44:50,Spain,475.02,0,PSP4,0,Gold
2024-08-31 14:54:53,France,161.36,1,PSP4,1,Master
2024-08-31 15:07:56,France,122.66,1,PSP1,1,Platinum
2024-08-31 15:17:38,Spain,220.05,1,PSP1,1,Master
2024-08-31 15:17:52,France,143.36,0,PSP5,1,Platinum
2024-08-31 15:24:16,Spain,372.28,0,PSP3,1,Master
2024-08-31 15:31:25,Austria,257.55,0,PSP2,0,Gold
2024-08-31 15:40:55,Germany,188.3,0,PSP4,1,Platinum
2024-08-31 15:52:55,Spain,397.41,1,PSP4,0,Gold
2024-08-31 15:53:09,France,222.69,1,PSP1,1,Platinum
2024-08-31 15:54:46,Germany,21.86,0,PSP5,1,Gold
2024-08-31 15:54:58,Germany,21.86,0,PSP5,1,Gold
2024-08-31 15:55:07,Germany,21.86,0,PSP5,1,Gold
2024-08-31 15:56:50,Spain,11.04,0,PSP3,0,Master
2024-08-31 16:17:18,Germany,125.12,0,PSP1,1,Master
2024-08-31 16:19:10,Spain,11.65,1,PSP4,0,Platinum
2024-08-31 16:30:49,Austria,122.53,1,PSP2,0,Visa
2024-08-31 16:31:32,Germany,157.3,0,PSP5,0,Gold
2024-08-31 16:40:21,Spain,278.31,0,PSP1,0,Visa
2024-08-31 16:40:33,Spain,278.31,0,PSP1,0,Visa
2024-08-31 16:40:39,Spain,278.31,0,PSP1,0,Visa
2024-08-31 16:41:17,Spain,278.31,0,PSP1,0,Visa
2024-08-31 16:48:28,Austria,189.49,0,PSP2,1,Platinum
2024-08-31 16:57:29,Germany,490.61,0,PSP5,1,Platinum
2024-08-31 16:58:01,Germany,490.61,0,PSP5,1,Platinum
2024-08-31 16:59:04,Spain,396.84,1,PSP5,0,Platinum
2024-08-31 16:59:50,Austria,98.79,0,PSP1,1,Platinum
2024-08-31 17:02:44,Austria,337.96,1,PSP5,0,Visa
2024-08-31 17:02:52,Germany,314.27,1,PSP4,0,Platinum
2024-08-31 17:08:35,Spain,197.53,1,PSP4,1,Visa
2024-08-31 17:11:52,France,48.24,1,PSP5,0,Master
2024-08-31 17:13:16,France,183.04,0,PSP2,1,Master
2024-08-31 17:14:45,Austria,236.45,0,PSP2,1,Visa
2024-08-31 17:15:24,Austria,236.45,0,PSP2,1,Visa
2024-08-31 17:32:26,France,449.55,1,PSP2,1,Visa
2024-08-31 17:40:24,Spain,134.05,1,PSP5,0,Master
2024-08-31 17:48:12,Spain,434.07,1,PSP5,1,Platinum
2024-08-31 18:03:13,Spain,471.82,1,PSP3,0,Visa
2024-08-31 18:06:40,France,498.63,1,PSP4,1,Master
2024-08-31 18:11:06,Spain,390.69,1,PSP4,0,Gold
2024-08-31 18:23:08,Austria,69.3,0,PSP3,1,Gold
2024-08-31 18:29:04,Germany,360.31,1,PSP2,1,Gold
2024-08-31 18:30:06,Austria,232.52,0,PSP3,1,Visa
2024-08-31 18:30:37,Spain,179.41,0,PSP4,0,Visa
2024-08-31 18:33:43,Germany,436.82,1,PSP3,1,Platinum
2024-08-31 18:42:15,Austria,87.63,1,PSP4,1,Master
2024-08-31 18:52:41,Spain,164.75,0,PSP5,1,Gold
2024-08-31 18:57:57,Germany,303.16,0,PSP4,1,Gold
2024-08-31 19:13:28,Spain,97.24,1,PSP4,1,Master
2024-08-31 19:15:12,France,25.5,1,PSP2,1,Platinum
2024-08-31 19:19:13,Germany,460.14,1,PSP2,1,Visa
2024-08-31 19:47:35,Germany,136.15,0,PSP5,0,Gold
2024-08-31 20:00:14,France,124.64,1,PSP2,0,Visa
2024-08-31 20:01:22,France,288.07,0,PSP4,0,Gold
2024-08-31 20:04:29,Germany,368.84,0,PSP1,1,Gold
2024-08-31 20:07:57,Spain,407.09,0,PSP4,1,Visa
2024-08-31 20:09:13,Austria,276.69,0,PSP1,1,Master
2024-08-31 20:19:09,Austria,442.09,0,PSP5,0,Gold
2024-08-31 20:23:36,Spain,39.87,0,PSP4,1,Visa
2024-08-31 20:23:47,Spain,39.87,0,PSP4,1,Visa
2024-08-31 20:48:31,France,278.91,0,PSP1,1,Master
2024-08-31 20:48:53,Germany,85.38,0,PSP1,1,Master
2024-08-31 20:59:23,France,64.69,1,PSP3,1,Gold
2024-08-31 21:03:33,Austria,18.44,0,PSP3,0,Master
2024-08-31 21:04:18,Germany,79.0,1,PSP3,0,Gold
2024-08-31 21:13:44,France,83.15,1,PSP5,0,Master
2024-08-31 21:30:30,France,175.53,1,PSP3,1,Master
2024-08-31 21:33:18,Germany,231.49,0,PSP1,0,Master
2024-08-31 21:33:18,Germany,231.49,0,PSP1,0,Master
2024-08-31 21:33:20,Germany,231.49,0,PSP1,0,Master
2024-08-31 21:33:21,Germany,231.49,0,PSP1,0,Master
2024-08-31 22:03:07,France,180.08,0,PSP4,1,Visa
2024-08-31 22:06:49,Spain,378.3,1,PSP3,1,Gold
2024-08-31 22:10:40,France,287.5,1,PSP4,1,Gold
2024-08-31 22:16:33,Spain,9.17,0,PSP1,1,Master
2024-08-31 22:20:16,Germany,288.43,0,PSP1,1,Master
2024-08-31 22:20:44,Germany,288.43,0,PSP1,1,Master
2024-08-31 22:21:24,Austria,490.67,0,PSP2,0,Gold
2024-08-31 22:22:30,Spain,288.17,0,PSP4,0,Master
2024-08-31 22:23:50,Germany,63.59,1,PSP2,0,Visa
2024-08-31 22:24:12,Austria,232.31,0,PSP4,0,Master
2024-08-31 22:26:06,Spain,391.48,1,PSP4,0,Platinum
2024-08-31 22:38:45,France,331.89,0,PSP5,0,Master
2024-08-31 22:42:30,France,337.21,1,PSP1,0,Platinum
2024-08-31 22:47:13,France,389.37,0,PSP4,1,Gold
2024-08-31 22:50:24,Spain,491.5,1,PSP2,1,Gold
2024-08-31 22:52:34,Spain,486.39,0,PSP5,1,Master
2024-08-31 22:54:31,Spain,338.87,0,PSP5,1,Platinum
2024-08-31 22:54:40,Spain,338.87,0,PSP5,1,Platinum
2024-08-31 22:54:42,Spain,338.87,0,PSP5,1,Platinum
2024-08-31 22:55:03,Spain,338.87,0,PSP5,1,Platinum
2024-08-31 22:57:00,Austria,175.95,0,PSP3,0,Platinum
2024-08-31 22:57:00,Austria,175.95,0,PSP3,0,Platinum
2024-08-31 22:57:20,Austria,175.95,0,PSP3,0,Platinum
2024-08-31 22:57:28,Austria,175.95,0,PSP3,0,Platinum
2024-08-31 23:12:00,Germany,235.16,1,PSP2,0,Visa
2024-08-31 23:12:20,Spain,432.89,1,PSP3,0,Gold
2024-08-31 23:30:59,Austria,386.94,0,PSP1,1,Master
2024-08-31 23:32:30,France,386.48,1,PSP2,0,Master
2024-08-31 23:50:45,Austria,357.88,0,PSP1,0,Platinum
2024-08-31 23:50:56,Spain,128.08,0,PSP1,1,Master
2024-08-31 23:51:37,Spain,128.08,0,PSP1,1,Master
2024-09-01 00:02:33,Germany,300.85,1,PSP4,0,Master
2024-09-01 00:15:56,Spain,425.94,0,PSP5,1,Master
2024-09-01 00:20:24,France,444.84,0,PSP2,0,Platinum
2024-09-01 00:22:41,Germany,337.97,1,PSP1,1,Platinum
2024-09-01 00:27:32,Spain,325.04,1,PSP5,1,Gold
2024-09-01 00:30:48,Spain,197.1,1,PSP5,1,Visa
2024-09-01 00:55:36,France,403.8,0,PSP2,1,Gold
2024-09-01 00:55:57,France,403.8,0,PSP2,1,Gold
2024-09-01 00:55:59,France,403.8,0,PSP2,1,Gold
2024-09-01 00:56:33,France,403.8,0,PSP2,1,Gold
2024-09-01 01:04:17,Spain,448.46,0,PSP5,0,Platinum
2024-09-01 01:04:33,France,392.37,0,PSP2,1,Master
2024-09-01 01:04:35,France,392.37,0,PSP2,1,Master
2024-09-01 01:04:56,France,392.37,0,PSP2,1,Master
2024-09-01 01:04:58,France,392.37,0,PSP2,1,Master
2024-09-01 01:06:01,Spain,389.68,0,PSP5,1,Visa
2024-09-01 01:09:02,Austria,250.63,1,PSP3,1,Master
2024-09-01 01:09:27,Austria,269.0,1,PSP5,0,Visa
2024-09-01 01:29:42,Germany,76.35,0,PSP3,1,Master
2024-09-01 01:30:00,Germany,76.35,0,PSP3,1,Master
2024-09-01 01:30:03,Austria,453.21,1,PSP2,1,Master
2024-09-01 01:30:05,Germany,76.35,0,PSP3,1,Master
2024-09-01 01:30:26,Germany,76.35,0,PSP3,1,Master
2024-09-01 01:45:38,Spain,375.25,0,PSP1,1,Visa
2024-09-01 01:51:23,Austria,121.57,0,PSP4,0,Gold
2024-09-01 02:17:44,France,348.79,0,PSP1,0,Platinum
2024-09-01 02:24:54,France,53.98,0,PSP4,1,Master
2024-09-01 02:25:02,France,53.98,0,PSP4,1,Master
2024-09-01 02:31:56,Spain,464.67,1,PSP4,1,Master
2024-09-01 02:32:01,Germany,307.19,1,PSP4,0,Master
2024-09-01 02:41:38,Spain,422.96,0,PSP2,1,Gold
2024-09-01 02:51:06,Austria,242.17,0,PSP5,0,Gold
2024-09-01 03:05:50,Spain,276.34,1,PSP4,1,Visa
2024-09-01 03:10:33,Austria,143.45,0,PSP5,0,Master
2024-09-01 03:10:33,Austria,143.45,0,PSP5,0,Master
2024-09-01 03:11:08,Austria,143.45,0,PSP5,0,Master
2024-09-01 03:11:09,Austria,143.45,0,PSP5,0,Master
2024-09-01 03:14:22,Austria,63.27,0,PSP5,1,Visa
2024-09-01 03:14:24,Austria,63.27,0,PSP5,1,Visa
2024-09-01 03:53:42,Spain,387.62,1,PSP4,1,Gold
2024-09-01 03:56:20,Germany,455.31,1,PSP1,0,Platinum
2024-09-01 04:13:37,France,193.23,1,PSP3,0,Platinum
2024-09-01 04:18:46,Austria,154.0,1,PSP2,1,Platinum
2024-09-01 04:27:16,Spain,272.47,0,PSP2,0,Platinum
2024-09-01 04:30:04,Austria,499.58,0,PSP4,1,Gold
2024-09-01 04:30:45,Austria,499.58,0,PSP4,1,Gold
2024-09-01 04:40:21,Germany,415.08,0,PSP1,1,Visa
2024-09-01 04:40:22,Germany,415.08,0,PSP1,1,Visa
2024-09-01 04:40:32,Germany,415.08,0,PSP1,1,Visa
2024-09-01 04:52:18,Austria,322.74,1,PSP1,0,Master
2024-09-01 04:57:32,Austria,11.09,0,PSP3,1,Master
2024-09-01 05:00:04,Germany,41.7,0,PSP1,1,Visa
2024-09-01 05:01:02,Germany,41.7,0,PSP1,1,Visa
2024-09-01 05:01:06,Germany,59.8,1,PSP1,0,Visa
2024-09-01 05:02:10,Austria,305.04,1,PSP3,1,Gold
2024-09-01 05:03:35,Spain,270.84,0,PSP5,1,Gold
2024-09-01 05:16:36,France,206.99,0,PSP4,1,Gold
2024-09-01 05:29:39,Austria,379.47,0,PSP4,0,Platinum
2024-09-01 05:29:53,Austria,379.47,0,PSP4,0,Platinum
2024-09-01 05:30:21,Austria,379.47,0,PSP4,0,Platinum
2024-09-01 05:30:27,Austria,379.47,0,PSP4,0,Platinum
2024-09-01 05:56:19,Germany,388.63,0,PSP2,1,Master
2024-09-01 05:57:13,Germany,388.63,0,PSP2,1,Master
2024-09-01 05:57:15,Germany,388.63,0,PSP2,1,Master
2024-09-01 06:10:54,Austria,167.88,0,PSP4,0,Gold
2024-09-01 06:13:40,Spain,184.98,1,PSP1,0,Platinum
2024-09-01 06:17:43,Spain,146.41,1,PSP2,0,Visa
2024-09-01 06:52:36,Austria,133.07,1,PSP4,1,Master
2024-09-01 07:04:29,Austria,67.33,1,PSP5,1,Master
2024-09-01 07:05:34,Austria,60.9,1,PSP5,1,Gold
2024-09-01 07:18:04,Austria,37.16,1,PSP1,0,Platinum
2024-09-01 07:23:37,Germany,325.88,1,PSP5,1,Gold
2024-09-01 07:27:22,France,445.66,1,PSP2,0,Gold
2024-09-01 07:30:43,France,278.98,1,PSP2,1,Gold
2024-09-01 07:30:48,France,235.27,1,PSP5,0,Visa
2024-09-01 07:44:44,Germany,173.02,1,PSP1,1,Master
2024-09-01 07:45:26,Germany,492.37,0,PSP2,0,Visa
2024-09-01 07:45:30,Austria,110.9,1,PSP4,1,Visa
2024-09-01 07:45:51,Germany,492.37,0,PSP2,0,Visa
2024-09-01 07:46:04,Germany,492.37,0,PSP2,0,Visa
2024-09-01 07:46:08,Germany,492.37,0,PSP2,0,Visa
2024-09-01 08:06:10,France,367.0,1,PSP3,0,Visa
2024-09-01 08:19:10,France,339.9,1,PSP5,0,Gold
2024-09-01 08:24:07,Germany,463.08,0,PSP1,0,Platinum
2024-09-01 08:24:10,France,388.02,0,PSP1,0,Platinum
2024-09-01 08:24:32,Germany,463.08,0,PSP1,0,Platinum
2024-09-01 08:24:55,Germany,463.08,0,PSP1,0,Platinum
2024-09-01 08:36:20,Germany,478.06,0,PSP5,1,Master
2024-09-01 08:41:20,Austria,495.98,0,PSP3,1,Master
2024-09-01 08:42:00,Austria,495.98,0,PSP3,1,Master
2024-09-01 08:42:00,Austria,495.98,0,PSP3,1,Master
2024-09-01 08:46:32,Germany,382.56,0,PSP3,0,Platinum
2024-09-01 08:46:33,Spain,140.98,1,PSP1,0,Master
2024-09-01 09:04:03,France,495.5,0,PSP2,0,Gold
2024-09-01 09:04:19,France,495.5,0,PSP2,0,Gold
2024-09-01 09:04:43,France,495.5,0,PSP2,0,Gold
2024-09-01 09:09:32,Germany,301.27,1,PSP1,0,Master
2024-09-01 09:19:13,Austria,313.24,0,PSP1,0,Visa
2024-09-01 09:19:27,Austria,313.24,0,PSP1,0,Visa
2024-09-01 09:31:07,Spain,62.87,0,PSP3,1,Visa
2024-09-01 09:31:15,Spain,62.87,0,PSP3,1,Visa
2024-09-01 09:31:17,Spain,62.87,0,PSP3,1,Visa
2024-09-01 09:31:23,Spain,62.87,0,PSP3,1,Visa
2024-09-01 09:37:51,France,252.2,1,PSP5,1,Gold
2024-09-01 09:40:13,Austria,368.57,1,PSP4,1,Gold
2024-09-01 09:55:28,Spain,332.41,1,PSP1,1,Platinum
2024-09-01 09:58:24,Germany,17.54,1,PSP1,1,Platinum
2024-09-01 10:08:00,Germany,283.94,1,PSP2,0,Platinum
2024-09-01 10:09:39,Germany,370.63,1,PSP4,0,Platinum
2024-09-01 10:12:24,France,129.89,0,PSP3,0,Gold
2024-09-01 10:23:22,Germany,425.13,1,PSP2,1,Master
2024-09-01 10:23:32,Austria,288.48,0,PSP2,1,Gold
2024-09-01 10:23:55,Austria,288.48,0,PSP2,1,Gold
2024-09-01 10:24:00,Austria,288.48,0,PSP2,1,Gold
2024-09-01 10:24:07,Spain,242.67,1,PSP1,1,Visa
2024-09-01 10:24:26,Austria,288.48,0,PSP2,1,Gold
2024-09-01 10:26:41,France,255.77,1,PSP5,1,Gold
2024-09-01 10:41:38,Germany,83.39,1,PSP5,0,Platinum
2024-09-01 10:43:44,Austria,248.75,0,PSP2,1,Master
2024-09-01 10:49:44,Spain,238.1,0,PSP2,1,Gold
2024-09-01 11:04:30,Spain,254.34,1,PSP1,0,Gold
2024-09-01 11:15:46,Germany,59.45,0,PSP3,1,Platinum
2024-09-01 11:32:25,Germany,90.54,0,PSP3,1,Master
2024-09-01 11:33:16,Germany,90.54,0,PSP3,1,Master
2024-09-01 11:42:02,France,343.18,0,PSP2,0,Gold
2024-09-01 12:09:04,France,342.74,1,PSP1,0,Platinum
2024-09-01 12:11:10,Spain,177.24,0,PSP4,0,Master
2024-09-01 12:30:54,France,343.15,0,PSP2,0,Platinum
2024-09-01 12:31:05,France,343.15,0,PSP2,0,Platinum
2024-09-01 12:31:07,France,343.15,0,PSP2,0,Platinum
2024-09-01 12:31:26,France,343.15,0,PSP2,0,Platinum
2024-09-01 12:50:18,Spain,5.85,0,PSP4,0,Gold
2024-09-01 12:50:59,Spain,5.85,0,PSP4,0,Gold
2024-09-01 12:51:05,Spain,5.85,0,PSP4,0,Gold
2024-09-01 12:51:10,Spain,5.85,0,PSP4,0,Gold
2024-09-01 12:58:02,Spain,330.86,0,PSP2,1,Visa
2024-09-01 13:00:47,Austria,285.76,0,PSP3,1,Gold
2024-09-01 13:03:07,Spain,106.59,1,PSP4,0,Master
2024-09-01 13:03:43,Spain,170.01,0,PSP1,1,Gold
2024-09-01 13:03:52,Spain,170.01,0,PSP1,1,Gold
2024-09-01 13:03:53,Spain,170.01,0,PSP1,1,Gold
2024-09-01 13:04:33,Spain,170.01,0,PSP1,1,Gold
2024-09-01 13:05:09,Germany,82.64,1,PSP3,0,Visa
2024-09-01 13:10:27,Spain,171.25,1,PSP4,0,Gold
2024-09-01 13:17:01,Austria,100.5,0,PSP5,0,Visa
2024-09-01 13:17:15,France,330.83,0,PSP4,0,Platinum
2024-09-01 13:17:54,France,471.26,1,PSP5,1,Platinum
2024-09-01 13:18:30,Spain,447.26,1,PSP2,0,Master
2024-09-01 13:45:40,Austria,73.28,0,PSP1,0,Platinum
2024-09-01 14:08:35,Austria,351.05,1,PSP4,0,Platinum
2024-09-01 14:13:29,Austria,325.39,0,PSP2,1,Platinum
2024-09-01 14:13:49,Austria,325.39,0,PSP2,1,Platinum
2024-09-01 14:13:55,Austria,325.39,0,PSP2,1,Platinum
2024-09-01 14:14:19,Austria,325.39,0,PSP2,1,Platinum
2024-09-01 14:15:45,Spain,142.5,1,PSP4,1,Master
2024-09-01 14:22:33,Austria,94.85,0,PSP4,1,Visa
2024-09-01 14:23:25,France,184.02,1,PSP1,0,Platinum
2024-09-01 14:32:03,Germany,464.55,0,PSP2,0,Visa
2024-09-01 14:39:09,France,82.19,1,PSP1,0,Visa
2024-09-01 14:57:03,France,85.69,0,PSP2,0,Gold
2024-09-01 15:07:16,Germany,328.36,1,PSP5,1,Platinum
2024-09-01 15:20:20,Austria,391.4,0,PSP5,1,Gold
2024-09-01 15:21:03,France,306.32,0,PSP2,1,Master
2024-09-01 15:21:09,Austria,391.4,0,PSP5,1,Gold
2024-09-01 15:23:36,Austria,296.68,1,PSP3,1,Master
2024-09-01 15:30:45,Spain,8.14,0,PSP3,0,Gold
2024-09-01 15:35:10,France,296.71,1,PSP4,1,Platinum
2024-09-01 15:41:59,Germany,324.18,1,PSP2,0,Master
2024-09-01 15:45:14,France,69.78,0,PSP4,1,Platinum
2024-09-01 15:45:15,France,69.78,0,PSP4,1,Platinum
2024-09-01 15:45:28,France,69.78,0,PSP4,1,Platinum
2024-09-01 15:47:53,France,334.29,1,PSP3,1,Gold
2024-09-01 15:58:07,Austria,311.43,1,PSP2,0,Master
2024-09-01 16:04:24,Austria,323.34,0,PSP1,1,Platinum
2024-09-01 16:28:37,Spain,337.39,1,PSP5,0,Visa
2024-09-01 16:51:58,France,131.25,1,PSP5,1,Visa
2024-09-01 16:55:11,France,409.68,1,PSP4,1,Visa
2024-09-01 17:08:16,France,166.44,1,PSP2,0,Visa
2024-09-01 17:10:40,Germany,236.94,1,PSP1,1,Platinum
2024-09-01 17:16:23,France,479.0,1,PSP5,0,Visa
2024-09-01 17:17:06,Austria,383.74,0,PSP1,0,Visa
2024-09-01 17:35:38,Germany,18.03,0,PSP1,0,Master
2024-09-01 17:36:34,France,192.66,1,PSP3,1,Visa
2024-09-01 17:37:51,Germany,349.8,0,PSP5,1,Gold
2024-09-01 17:38:08,Spain,288.62,1,PSP3,0,Platinum
2024-09-01 17:38:50,Germany,349.8,0,PSP5,1,Gold
2024-09-01 17:41:23,Austria,52.0,1,PSP1,0,Platinum
2024-09-01 17:50:14,France,234.58,1,PSP5,1,Master
2024-09-01 18:05:29,Spain,412.27,1,PSP3,0,Visa
2024-09-01 18:18:47,Germany,201.06,1,PSP5,0,Master
2024-09-01 18:28:47,Austria,33.6,0,PSP3,0,Gold
2024-09-01 18:28:50,Austria,33.6,0,PSP3,0,Gold
2024-09-01 18:29:02,Austria,33.6,0,PSP3,0,Gold
2024-09-01 18:29:26,Austria,33.6,0,PSP3,0,Gold
2024-09-01 18:30:29,France,478.18,0,PSP4,1,Visa
2024-09-01 18:48:15,France,158.99,0,PSP4,0,Platinum
2024-09-01 18:48:35,Spain,409.36,0,PSP5,1,Gold
2024-09-01 18:50:06,France,242.78,1,PSP5,0,Visa
2024-09-01 19:10:04,Germany,84.14,1,PSP4,0,Master
2024-09-01 19:13:22,Germany,376.0,1,PSP5,0,Gold
2024-09-01 19:19:29,Spain,139.01,0,PSP4,0,Master
2024-09-01 19:21:11,France,379.91,1,PSP1,1,Platinum
2024-09-01 19:28:35,Spain,400.87,0,PSP4,1,Gold
2024-09-01 19:31:28,Austria,20.36,1,PSP2,1,Visa
2024-09-01 19:50:55,Spain,96.69,1,PSP5,1,Platinum
2024-09-01 20:00:42,Austria,155.69,1,PSP3,1,Gold
2024-09-01 20:03:35,Germany,129.57,0,PSP5,1,Visa
2024-09-01 20:11:40,Austria,238.48,1,PSP1,1,Visa
2024-09-01 20:15:25,Austria,61.51,1,PSP2,0,Master
2024-09-01 20:19:20,Germany,204.98,1,PSP5,0,Gold
2024-09-01 20:27:53,Spain,124.87,1,PSP5,1,Gold
2024-09-01 20:33:58,Spain,148.06,1,PSP4,1,Visa
2024-09-01 20:43:20,France,422.36,1,PSP5,0,Visa
2024-09-01 20:51:25,Spain,384.73,1,PSP4,1,Master
2024-09-01 20:56:00,Germany,393.27,1,PSP2,1,Gold
2024-09-01 20:59:12,Germany,269.06,0,PSP3,1,Master
2024-09-01 21:02:22,France,272.69,1,PSP4,1,Visa
2024-09-01 21:43:15,France,147.62,1,PSP4,0,Visa
2024-09-01 21:50:40,Spain,436.78,0,PSP1,1,Visa
2024-09-01 21:50:48,Germany,132.86,1,PSP2,0,Platinum
2024-09-01 21:51:02,Spain,436.78,0,PSP1,1,Visa
